epoch;accuracy;loss;lr;val_accuracy;val_loss
53;0.9904009;0.035886104402191754;3.125e-06;0.9684210419654846;0.2138688564300537
54;0.9926595;0.02906008411350306;1.5625e-06;0.9657894968986511;0.026638738811016083
55;0.9915302;0.028269035335712216;1.5625e-06;0.9657894968986511;0.009125126525759697
56;0.99322414;0.029173130312022653;1.5625e-06;0.9684210419654846;0.04076278582215309
57;0.9898363;0.03817680145217866;1.5625e-06;0.9657894968986511;0.2800830006599426
58;0.99322414;0.02701688566356098;1.5625e-06;0.9657894968986511;0.00040117124444805086
59;0.9954828;0.01899057608108309;1e-06;0.9657894968986511;0.3305072486400604
60;0.9881423;0.03782697235255643;1e-06;0.9657894968986511;0.3283992111682892
61;0.9954828;0.01900435221854246;1e-06;0.9657894968986511;0.0017031717579811811
62;0.9926595;0.03281078961266221;1e-06;0.9631578922271729;0.0016077038599178195
63;0.9915302;0.031049096777000244;1e-06;0.9657894968986511;0.23764865100383759
64;0.9915302;0.03649040363544418;1e-06;0.9631578922271729;0.0012001036666333675
65;0.99096555;0.03532720859073637;1e-06;0.9684210419654846;0.22933624684810638
66;0.9915302;0.02760053335997696;1e-06;0.9684210419654846;0.00857895240187645
67;0.9954828;0.01881526104317329;1e-06;0.9684210419654846;0.18016324937343597
68;0.99378884;0.024007039692595745;1e-06;0.9684210419654846;0.2035232037305832
69;0.9915302;0.034895298116299295;1e-06;0.9684210419654846;0.000407002487918362
70;0.9904009;0.03626097981696543;1e-06;0.9657894968986511;0.0009824607986956835
71;0.99378884;0.02601185608139858;1e-06;0.9657894968986511;0.23647218942642212
72;0.99378884;0.02587222699643881;1e-06;0.9657894968986511;0.7269243597984314
73;0.9926595;0.02787537463345917;1e-06;0.9631578922271729;0.14244142174720764
74;0.99096555;0.03307903354108241;1e-06;0.9631578922271729;0.3928740918636322
75;0.9926595;0.03128783680385011;1e-06;0.9631578922271729;0.6042718887329102
76;0.9915302;0.033062759919364464;1e-06;0.9657894968986511;0.0026609960477799177
77;0.9892716;0.033818645571331685;1e-06;0.9684210419654846;0.1743077039718628
78;0.9949181;0.025486373953113175;1e-06;0.9684210419654846;0.0011683341581374407
79;0.99378884;0.02279596746005728;1e-06;0.9657894968986511;0.7710492014884949
80;0.99378884;0.020510753096338468;1e-06;0.9631578922271729;0.0032595170196145773
81;0.9926595;0.02625207021203521;1e-06;0.9631578922271729;0.001995671074837446
82;0.99378884;0.02467093207765074;1e-06;0.9631578922271729;0.0008868244476616383
83;0.99378884;0.026096351334156248;1e-06;0.9710526466369629;0.06029592081904411
84;0.9966121;0.019967863433229205;1e-06;0.9684210419654846;0.020581219345331192
85;0.9904009;0.04150080124512084;1e-06;0.9684210419654846;0.23920512199401855
86;0.99322414;0.02922418413663789;1e-06;0.9684210419654846;0.30139607191085815
87;0.9949181;0.019923672520196382;1e-06;0.9684210419654846;0.45354050397872925
88;0.9954828;0.02020950143263354;1e-06;0.9657894968986511;0.0023177368566393852
89;0.9966121;0.0240889656720846;1e-06;0.9684210419654846;0.00043848351924680173
90;0.9926595;0.02505304142811721;1e-06;0.9684210419654846;0.00038535072235390544
91;0.99604744;0.017317124267352216;1e-06;0.9657894968986511;0.2867256999015808
92;0.99378884;0.02475736680335956;1e-06;0.9631578922271729;0.0031001500319689512
93;0.99322414;0.02774198083937976;1e-06;0.9684210419654846;0.0006966257351450622
94;0.99604744;0.02119704116796333;1e-06;0.9684210419654846;0.01020895130932331
95;0.9892716;0.03384074339677828;1e-06;0.9657894968986511;0.015714796259999275
96;0.9949181;0.0237096710607014;1e-06;0.9684210419654846;0.0004772245301865041
97;0.9949181;0.0283174120869965;1e-06;0.9657894968986511;0.0005522593855857849
98;0.9915302;0.030953666063804938;1e-06;0.9657894968986511;0.33614563941955566
99;0.99322414;0.021646101043963483;1e-06;0.9684210419654846;0.000912513816729188
