epoch;accuracy;loss;lr;val_accuracy;val_loss
28;1.0;0.0005623072418955842;1e-04;0.8802083134651184;0.5297046899795532
29;1.0;0.0005078445704442005;1e-04;0.875;0.6186133027076721
30;1.0;0.00044898732042523217;1e-04;0.8697916865348816;0.2588377892971039
31;1.0;0.0004743973159248026;1e-04;0.8802083134651184;0.28721922636032104
32;1.0;0.00041172302591295593;1e-04;0.8723958134651184;0.32925283908843994
33;1.0;0.0003658573770883015;5e-05;0.8776041865348816;0.22420382499694824
34;1.0;0.0003711193317071816;5e-05;0.875;0.31053486466407776
35;1.0;0.0003552529574786145;5e-05;0.8802083134651184;0.26977550983428955
36;1.0;0.0003170627411515221;5e-05;0.8802083134651184;0.24619778990745544
37;1.0;0.0002987898207048839;5e-05;0.8776041865348816;1.0475521087646484
38;1.0;0.00033275754911891135;2.5e-05;0.8828125;0.8740969300270081
39;1.0;0.00026861268729139285;2.5e-05;0.8802083134651184;1.1860404014587402
40;1.0;0.0002600276544595741;2.5e-05;0.8828125;1.1290788650512695
41;1.0;0.0003144164094575555;2.5e-05;0.8802083134651184;0.3444898724555969
42;1.0;0.00027121529778883043;2.5e-05;0.8828125;0.4244873523712158
43;1.0;0.00022677190353787664;1.25e-05;0.8802083134651184;0.16560764610767365
44;1.0;0.00026169985649831433;1.25e-05;0.8854166865348816;0.18913479149341583
45;1.0;0.00025572581377288387;1.25e-05;0.8828125;0.5433642268180847
46;1.0;0.00023423915115779745;1.25e-05;0.8802083134651184;0.5832844972610474
47;1.0;0.00025639419877447546;1.25e-05;0.8802083134651184;0.6599576473236084
48;1.0;0.00023911364540024578;6.25e-06;0.8854166865348816;0.6619678735733032
49;1.0;0.00023771580889113647;6.25e-06;0.8828125;0.4144729971885681
50;1.0;0.000245299905358692;6.25e-06;0.8880208134651184;0.2997595965862274
51;1.0;0.00024376405335633453;6.25e-06;0.890625;0.18750333786010742
52;1.0;0.00023122373353511616;6.25e-06;0.8880208134651184;0.5789905786514282
53;1.0;0.00022476682050608787;6.25e-06;0.8854166865348816;0.8149299621582031
54;1.0;0.0002668929622371719;6.25e-06;0.890625;0.7976610660552979
55;1.0;0.0002169127796363895;6.25e-06;0.890625;0.7831411361694336
56;1.0;0.00021273183721187943;6.25e-06;0.8880208134651184;0.37465953826904297
57;1.0;0.0002590869630079691;5e-06;0.890625;0.020231548696756363
58;1.0;0.0002255910678925559;5e-06;0.8854166865348816;0.36897823214530945
59;1.0;0.000201239676669928;5e-06;0.8880208134651184;0.3695189952850342
60;1.0;0.00022051832287992888;5e-06;0.890625;0.36696335673332214
61;1.0;0.0002197188005084172;5e-06;0.8854166865348816;1.5610547065734863
62;1.0;0.00021078146728377596;5e-06;0.8854166865348816;1.3146257400512695
63;1.0;0.00021580683388238613;5e-06;0.8932291865348816;1.3042049407958984
64;1.0;0.0002109137070923729;5e-06;0.890625;1.3187365531921387
65;1.0;0.00021427399628960343;5e-06;0.890625;0.12730592489242554
66;1.0;0.00020576650438686574;5e-06;0.8880208134651184;0.10895420610904694
67;1.0;0.00021166568993001355;5e-06;0.890625;0.12965504825115204
68;1.0;0.00020345549955481647;5e-06;0.890625;0.11985068768262863
69;1.0;0.0001908903251279372;5e-06;0.890625;0.11823918670415878
70;1.0;0.00022873572461403537;5e-06;0.890625;0.034839920699596405
71;1.0;0.00019040351964560596;5e-06;0.890625;0.022637344896793365
72;1.0;0.00017360027669457013;5e-06;0.890625;0.030654218047857285
73;1.0;0.00021878403645501208;5e-06;0.890625;0.02820974588394165
74;1.0;0.00019180726215111194;5e-06;0.8932291865348816;0.05058165267109871
75;1.0;0.0001634566089689526;5e-06;0.8880208134651184;0.26906174421310425
76;1.0;0.00018473017671321695;5e-06;0.8932291865348816;0.2447034865617752
77;1.0;0.00018390596924619204;5e-06;0.890625;0.47346463799476624
78;1.0;0.0001662484937041226;5e-06;0.8932291865348816;0.4579354524612427
79;1.0;0.00017851009489187073;5e-06;0.8932291865348816;0.26477688550949097
80;1.0;0.00016752836473552543;5e-06;0.8932291865348816;0.2643924355506897
81;1.0;0.0001678132978397755;5e-06;0.890625;0.127186119556427
82;1.0;0.00016095451861179459;5e-06;0.8932291865348816;0.12648159265518188
83;1.0;0.00016689123462587763;5e-06;0.890625;0.25507885217666626
84;1.0;0.0001549193693462839;5e-06;0.8932291865348816;0.24903568625450134
85;1.0;0.00014876974242511792;5e-06;0.890625;0.18212485313415527
86;1.0;0.00017237606178995365;5e-06;0.890625;0.19345542788505554
87;1.0;0.0001405536097884472;5e-06;0.8932291865348816;0.055598486214876175
88;1.0;0.00012875180494177643;5e-06;0.8932291865348816;0.07865102589130402
89;1.0;0.00016284096566344055;5e-06;0.890625;0.28960517048835754
90;1.0;0.00013571592759805613;5e-06;0.8932291865348816;0.2835269868373871
91;1.0;0.00011712751043674657;5e-06;0.8932291865348816;0.27977675199508667
92;1.0;0.00013055795608198496;5e-06;0.8932291865348816;0.2767556309700012
93;1.0;0.0001301728116887462;5e-06;0.890625;0.12126032263040543
94;1.0;0.00011585559427207504;5e-06;0.8932291865348816;0.12037831544876099
95;1.0;0.00012278426484126694;5e-06;0.890625;0.2233932465314865
96;1.0;0.00011407545436897865;5e-06;0.8932291865348816;0.20233206450939178
97;1.0;0.00011219550522271363;5e-06;0.8958333134651184;0.12116250395774841
98;1.0;0.00010780818860160883;5e-06;0.8932291865348816;0.11487571150064468
99;1.0;0.0001122405195240611;5e-06;0.8932291865348816;0.0033447020687162876
